budget,id,original_language,original_title,popularity,release_date,revenue,runtime,status,tagline,title,vote_average,vote_count
0,66607,en,Salvando al Soldado Perez,0.177356,2011/3/18,0,105,Released,,Saving Private Perez,6.1,18
4500000,17139,nl,Karakter,0.011697,1997/4/17,0,122,Released,,Character,7.7,25
2000000,12079,en,Spun,6.249262,2002/6/1,0,101,Released,The ultimate speed freak's tale.,Spun,6.6,132
4500000,39800,en,Life During Wartime,3.108881,2009/10/10,744816,97,Released,,Life During Wartime,6.3,30
0,4550,ko,친절한 금자씨,17.074843,2005/7/29,23803308,115,Released,All she wanted was a peaceful life... they didn't give it.,Sympathy for Lady Vengeance,7.4,356
0,62116,fr,"Nannerl, la soeur de Mozart",0.774442,2010/6/9,0,120,Released,,Mozart's Sister,6.2,13
0,9991,en,Mean Machine,8.816995,2001/12/26,0,99,Released,"It's Not Just About Football, It's About Pride Inside!",Mean Machine,6,157
4500000,13807,cn,放‧逐,8.48639,2006/9/6,0,110,Released,,Exiled,7,46
0,68818,en,Blackthorn,5.223096,2011/8/31,623528,98,Released,No destiny,Blackthorn,6.6,73
0,12093,sv,Lilja 4-Ever,7.759215,2002/8/23,0,109,Released,,Lilya 4-ever,7.7,139
4500000,36419,en,After.Life,14.570359,2010/4/9,3606395,104,Released,Life is the symptom. Death is the cure.,After.Life,5.4,251
0,281730,en,Fugly,0.371337,2014/6/13,0,134,Released,,Fugly,5.3,2
3000000,510,en,One Flew Over the Cuckoo's Nest,127.525581,1975/11/18,108981275,133,Released,"If he's crazy, what does that make you?",One Flew Over the Cuckoo's Nest,8.2,2919
4400000,362105,en,R.L. Stine's Monsterville: The Cabinet of Souls,3.898737,2015/9/29,0,85,Released,,R.L. Stine's Monsterville: The Cabinet of Souls,6.9,35
0,10970,en,Silent Movie,7.315935,1976/6/17,0,86,Released,,Silent Movie,6.7,78
4500000,375290,hi,Airlift,2.551559,2016/1/22,32000000,126,Released,"170,000 Refugees, 488 Flights, 59 Days, 1 Man",Airlift,7.3,57
0,17663,en,Anne of Green Gables,8.772574,1985/12/1,0,199,Released,,Anne of Green Gables,8.2,68
0,270938,en,Falcon Rising,6.988357,2014/9/5,0,103,Released,,Falcon Rising,5.5,71
3730500,116613,en,The Sweeney,6.938854,2012/9/11,6294161,112,Released,Act like a criminal to catch a criminal.,The Sweeney,5.7,109
5000000,11826,en,Sexy Beast,11.21273,2000/9/13,0,89,Released,There's a bit of the beast in all of us.,Sexy Beast,7,217
0,29920,sv,Snabba Cash,7.217328,2010/1/15,0,124,Released,,Easy Money,6.5,63
8000000,1088,en,Whale Rider,12.439495,2003/1/30,41400000,101,Released,,Whale Rider,7.1,111
3250000,26379,en,Paa,2.126139,2009/12/4,0,133,Released,,Paa,6.6,19
0,34069,de,Cargo,10.142218,2009/9/24,0,120,Released,,Cargo,5.9,140
4200000,10947,en,High School Musical,16.536374,2006/1/20,0,98,Released,This School Rocks Like No Other!,High School Musical,6.1,1000
0,47452,en,Love and Death on Long Island,0.933891,1997/1/1,0,93,Released,,Love and Death on Long Island,6.9,11
4200000,3040,ru,Ночной дозор,12.540624,2004/6/27,32000000,114,Released,All That Stands Between Light And Darkness Is The Night Watch.,Night Watch,6.3,210
3705538,11386,en,The Crying Game,8.839651,1992/9/2,62548947,112,Released,Play At Your Own Risk.,The Crying Game,6.9,176
4000000,10246,en,Porky's,12.891276,1981/11/13,125728258,94,Released,Keep an eye out for the funniest movie about growing up ever made!,Porky's,6.1,183
4000000,29426,en,Survival of the Dead,10.789912,2010/5/6,0,90,Released,Death isn't what it used to be.,Survival of the Dead,4.6,116
114000,10331,en,Night of the Living Dead,25.666029,1968/10/1,30000000,96,Released,"If it doesn't scare you, you're already dead!",Night of the Living Dead,7.5,580
4000000,153,en,Lost in Translation,45.66662,2003/8/31,119723856,102,Released,Everyone wants to be found.,Lost in Translation,7.3,1895
4000000,703,en,Annie Hall,35.892034,1977/4/19,38251425,93,Released,A nervous romance.,Annie Hall,7.8,1010
4000000,27191,en,The Greatest Show on Earth,8.988455,1952/1/10,36000000,152,Released,,The Greatest Show on Earth,6.6,50
4000000,1365,en,Monster's Ball,14.042041,2001/11/11,44909486,111,Released,A lifetime of change can happen in a single moment.,Monster's Ball,6.5,250
4000000,287424,en,Maggie,40.016306,2015/5/8,187112,95,Released,Don't Get Bitten,Maggie,5.2,593
3600000,451,en,Leaving Las Vegas,22.030517,1995/10/27,49800000,112,Released,I Love You... The Way You Are.,Leaving Las Vegas,7.1,360
4500000,165864,en,Hansel and Gretel Get Baked,2.503612,2013/2/19,0,86,Released,,Hansel and Gretel Get Baked,4.8,67
4000000,987,en,The Front Page,4.117968,1974/12/1,0,105,Released,,The Front Page,6.9,68
4000000,241251,en,The Boy Next Door,24.161735,2015/1/23,52425855,91,Released,A Moment She Couldn't Resist. An Obsession He Can't Control.,The Boy Next Door,4.1,1022
4000000,40494,en,Trapeze,1.379354,1956/5/30,14400000,105,Released,"High...High...High...Above Them All! - in excitement! - in spectacle! - in fire, flesh and fury!",Trapeze,6.4,22
3500000,39781,en,The Kids Are All Right,15.338211,2010/7/9,34705850,106,Released,"Nic and Jules had the perfect family, until they met the man who made it all possible.",The Kids Are All Right,6.5,506
4000000,8337,en,They Live,29.852608,1988/11/23,13008928,94,Released,Who are they? And what do they want?,They Live,7.1,550
4000000,5925,en,The Great Escape,35.061467,1963/6/20,11744471,172,Released,Put a fence in front of these men... and they'll climb it!,The Great Escape,7.8,717
0,8357,en,What the #$*! Do We (K)now!?,7.288352,2004/4/23,10000000,109,Released,Time to get wise.,What the #$*! Do We (K)now!?,5.8,34
5000000,146203,en,The Last Exorcism Part II,10.605752,2013/2/28,15179302,88,Released,The second coming,The Last Exorcism Part II,4.4,203
4000000,85350,en,Boyhood,43.40352,2014/6/5,44349000,164,Released,12 years in the making.,Boyhood,7.5,1971
4000000,512,en,Scoop,17.229537,2006/7/27,31584901,96,Released,The perfect man. The perfect story. The perfect murder.,Scoop,6.4,420
7000000,13408,en,The Wash,2.453459,2001/11/16,10229331,93,Released,"When you're down 'n dirty, it all comes out in...",The Wash,5.3,26
6000000,47816,en,3 Strikes,1.433692,2000/3/1,9000000,82,Released,"the few, the proud, the paroled.",3 Strikes,5.9,15
32000000,10744,en,The Cooler,9.976428,2003/1/17,0,101,Released,When your life depends on losing... the last thing you need is lady luck.,The Cooler,6.7,89
4000000,11536,en,The Misfits,2.930058,1961/1/1,8200000,124,Released,It shouts and sings with life ... explodes with love!,The Misfits,6.8,72
0,9782,en,The Night Listener,7.173059,2006/2/12,0,91,Released,You never know who's listening.,The Night Listener,5.5,57
0,18713,en,The Jerky Boys,1.735462,1995/2/3,0,82,Released,,The Jerky Boys,4.8,10
0,6537,es,El orfanato,29.071955,2007/8/27,44000000,105,Released,A tale of love.  A story of horror.,The Orphanage,7.1,633
0,184345,en,A Haunted House 2,18.428909,2014/4/17,0,87,Released,It'll scare the #2 out of you.,A Haunted House 2,5.4,346
4000000,1809,en,The Rules of Attraction,11.387335,2002/10/11,0,110,Released,We all run on instinct,The Rules of Attraction,6.3,168
4000000,2370,en,Topaz,5.975604,1969/12/18,6000000,143,Released,Hitchcock takes you behind the actual headlines to expose the most explosive spy scandal of the century!,Topaz,6.1,77
4000000,9809,en,Let's Go to Prison,4.59841,2006/11/17,4630045,84,Released,Welcome to the slammer,Let's Go to Prison,5.5,69
4000000,5,en,Four Rooms,22.87623,1995/12/9,4300000,98,Released,"Twelve outrageous guests. Four scandalous requests. And one lone bellhop, in his first day on the job, who's in for the wildest New year's Eve of his life.",Four Rooms,6.5,530
4000000,11013,en,Secretary,19.107285,2002/1/11,9304609,104,Released,Assume the position.,Secretary,6.7,376
0,19153,en,The Real Cancun,0.456485,2003/4/23,0,96,Released,,The Real Cancun,3.3,8
4000000,10132,en,Talk Radio,4.541908,1988/12/21,3468572,110,Released,The last neighborhood in America.,Talk Radio,6.7,46
0,16448,en,Waiting for Guffman,4.348416,1996/1/31,0,84,Released,There's a good reason some talent remains undiscovered.,Waiting for Guffman,7.3,63
0,15122,en,Love Stinks,3.347885,1999/9/10,0,94,Released,,Love Stinks,5.4,11
4000000,8141,en,You Kill Me,6.091951,2007/2/9,2426851,90,Released,Professional alcoholic hit man gets life back on track thanks to her,You Kill Me,6.2,80
0,1546,en,Thumbsucker,4.757625,2005/1/23,1919197,96,Released,,Thumbsucker,6.1,67
4000000,48572,en,Red State,12.062371,2011/8/19,1104682,88,Released,Fear God.,Red State,5.9,316
4000000,14517,en,Mirrormask,7.758188,2005/1/25,866999,101,Released,The Other Side of Reason. The Other Side of Fate. The Other Side of Truth.,Mirrormask,6.6,102
4000000,89708,en,Samsara,12.781973,2011/9/16,0,102,Released,,Samsara,8,167
0,27551,en,The Barbarians,1.631993,1987/3/1,0,87,Released,Warriors. Conquerors. Heroes.,The Barbarians,5.1,8
0,64678,en,The Art of Getting By,12.690224,2011/6/17,1406224,83,Released,The toughest lesson is love.,The Art of Getting By,6.5,415
0,309503,en,Zipper,8.516229,2015/8/28,0,103,Released,Why take the risk,Zipper,5.5,58
0,14293,en,Poolhall Junkies,5.90259,2002/6/7,0,99,Released,It's your shot. Take it.,Poolhall Junkies,6.5,25
4000000,15059,en,The Loss of Sexual Innocence,2.866934,1999/4/29,0,106,Released,,The Loss of Sexual Innocence,5.2,9
0,103328,en,Holy Motors,9.140936,2012/7/2,641100,115,Released,"From dawn to dusk, a few hours in the shadowy life of a mystic man named Monsieur Oscar.",Holy Motors,6.9,228
4000000,157847,en,Joe,22.987897,2014/4/11,2365467,118,Released,,Joe,6.5,338
3000000,25719,en,Shooting Fish,1.204941,1997/8/22,302204,109,Released,Fat cats are too easy. Go for the big fish.,Shooting Fish,7,23
1300000,48309,en,Prison,7.605291,1988/3/4,354704,102,Released,Horror Has A New Home.,Prison,6.7,27
1500000,27723,en,Psycho Beach Party,2.855963,2000/8/6,0,95,Released,Party till you drop. Dead.,Psycho Beach Party,6,26
0,20468,en,The Big Tease,0.502396,1999/1/1,0,87,Released,He saw. He combed. He conquered.,The Big Tease,5.8,6
4000000,242575,en,"Guten Tag, Ramón",1.771584,2013/10/18,0,119,Released,,"Guten Tag, Ramón",8.1,18
9500000,44945,en,Trust,21.230737,2010/9/10,120000,104,Released,"What took her family years to build, a stranger stole in an instant.",Trust,6.6,307
0,29122,en,An Everlasting Piece,0.068246,2000/12/22,0,103,Released,Piece on Earth.,An Everlasting Piece,6,1
0,125123,en,Among Giants,0.541652,1998/6/24,0,93,Released,a love story from the writer of "The Full Monty".,Among Giants,4.5,2
16000000,111190,en,Adore,18.790221,2013/4/3,318982,100,Released,,Adore,6.1,291
4000000,133575,en,The Velocity of Gary,0.409089,1999/7/16,0,100,Released,*(Not His Real Name),The Velocity of Gary,4.2,5
4000000,54580,es,Los lunes al sol,3.663108,2002/9/27,146402,113,Released,This film is not based on a real story. It is based on thousands.,Mondays in the Sun,7.1,36
650000,52015,en,Stake Land,12.496261,2010/9/30,33245,98,Released,The Most Dangerous Thing Is To Be Alive.,Stake Land,6.2,285
0,34941,en,The Last Time I Committed Suicide,0.596889,1997/6/20,0,92,Released,Life is what happens when you're busy making plans,The Last Time I Committed Suicide,6.7,7
0,227975,pt,Praia do Futuro,2.611364,2014/5/1,0,106,Released,A hero split in half.,Futuro Beach,6.4,31
4000000,60422,en,Another Happy Day,3.238466,2011/11/18,355688,119,Released,"At this wedding, the F-word stands for Family",Another Happy Day,6.2,37
4000000,81390,en,A Lonely Place to Die,8.30723,2011/4/9,25345000,99,Released,"Out here, there's nowhere to hide.",A Lonely Place to Die,6.2,157
0,10981,en,Nothing,3.408955,2003/9/9,0,90,Released,,Nothing,5.8,38
0,225235,ru,Географ глобус пропил,1.876621,2013/7/26,4037782,120,Released,,The Geographer Drank His Globe Away,7.3,23
0,14902,en,1776,1.807571,1972/11/9,0,142,Released,The award winning musical comes to the screen!,1776,7.1,20
0,121676,en,Inescapable,6.783053,2012/9/14,0,93,Released,You can never escape your past,Inescapable,5.2,13
3950000,22301,en,Hell's Angels,8.484123,1930/11/15,8000000,127,Released,Howard Hughes' Thrilling Multi-Million Dollar Air Spectacle,Hell's Angels,6.1,19
4000000,20065,en,Purple Violets,0.936232,2007/4/30,0,103,Released,A second chance for a first love.,Purple Violets,5.7,9
4000000,257087,en,The Veil,12.822534,2016/4/21,0,93,Released,The dead come back,The Veil,4.5,118
0,46420,en,The Loved Ones,4.989985,2009/9/13,0,84,Released,Don't break her heart,The Loved Ones,6.6,207
4000000,114635,en,The Helpers,1.390659,2012/10/27,0,78,Released,Can we help you?,The Helpers,4.1,8
4000000,158150,en,How to Fall in Love,1.923514,2012/7/21,0,0,Released,,How to Fall in Love,5.2,20
0,251979,en,The Perfect Wave,4.118612,2014/2/28,0,113,Released,,The Perfect Wave,4.4,21
3900000,874,en,A Man for All Seasons,9.541688,1966/12/12,28350000,120,Released,...a motion picture for all times!,A Man for All Seasons,7.5,89
3800000,10774,en,Network,17.234745,1976/11/1,23689877,121,Released,Not since the dawn of time has America experienced a man like Howard Beale!,Network,7.7,381
4000000,770,en,Gone with the Wind,48.98255,1939/12/15,400176459,238,Released,The greatest romance of all time!,Gone with the Wind,7.7,970
0,266102,en,Desert Dancer,1.972668,2014/7/3,0,98,Released,Be Brave. Be Bold. Be Free.,Desert Dancer,6.5,18
3800000,29715,en,Major Dundee,3.490215,1965/4/7,14873,123,Released,,Major Dundee,6.2,38
3768785,25209,en,Annie Get Your Gun,1.726175,1950/5/17,8000000,107,Released,,Annie Get Your Gun,7.3,22
967686,37495,en,Four Lions,20.544999,2010/5/7,4270000,101,Released,We are 4 Lions.,Four Lions,7,423
0,29262,pt,Casa de Areia,0.389471,2005/5/13,0,115,Released,,The House of Sand,6.7,9
3500000,34769,en,Defendor,8.45342,2009/9/12,44462,101,Released,An unexpected hero will rise.,Defendor,6.5,195
3700000,35032,en,The Pirate,0.90522,1948/6/11,2956000,102,Released,The great MGM musical romance,The Pirate,6.6,17
3800000,5178,en,The Good Heart,2.201678,2009/9/11,0,95,Released,Everyone needs a refuge from the world.,The Good Heart,6,21
4000000,8618,en,The History Boys,3.771652,2006/10/2,13401952,109,Released,History. It's just one bloody thing after another.,The History Boys,6.6,66
3600000,3116,en,Midnight Cowboy,21.119209,1969/5/25,44785053,113,Released,Whatever you hear about Midnight Cowboy is true.,Midnight Cowboy,7.4,299
3500000,9427,en,The Full Monty,17.002623,1997/8/13,257850122,91,Released,The year's most revealing comedy.,The Full Monty,6.8,363
3500000,813,en,Airplane!,46.116885,1980/7/2,83453539,88,Released,"What's slower than a speeding bullet, and able to hit tall buildings at a single bound?",Airplane!,7.1,1074
5000000,352978,en,Chain of Command,1.398981,2015/8/30,0,88,Released,"When duty calls, plans change",Chain of Command,5.3,11
3500000,10634,en,Friday,25.5748,1995/4/26,28215918,91,Released,A lot can go down between thursday and saturday...,Friday,7,503
3500000,9516,en,Menace II Society,3.418871,1993/5/26,27900000,97,Released,This is the truth. This is what's real.,Menace II Society,7.2,173
3500000,16288,en,Creepshow 2,10.729884,1987/5/1,14000000,92,Released,"When the curtain goes up, the terror begins.",Creepshow 2,5.9,129
3716946,23330,en,The Ballad of Cable Hogue,2.676535,1970/5/13,5000000,121,Released,,The Ballad of Cable Hogue,6.9,47
3500000,18900,en,In Cold Blood,7.821438,1967/12/14,13007551,134,Released,,In Cold Blood,7.4,82
3500000,27029,en,The Nun's Story,3.281509,1959/6/18,12800000,149,Released,Her Faith Remained Strong and True in the Face of Africa's Terrors!,The Nun's Story,7.4,46
3500000,26268,en,Harper,2.938973,1966/2/23,12000000,121,Released,Harper takes a case - and the payoff is murder.,Harper,6.2,35
3500000,573,en,Frenzy,10.219942,1972/5/25,12600000,116,Released,Just an ordinary necktie used with a deadly new twist.,Frenzy,7.1,158
3500000,310131,en,The Witch,50.319662,2016/2/19,40423945,92,Released,Evil takes many forms.,The Witch,6.3,1434
0,40505,en,I Got the Hook Up,0.593068,1998/5/27,0,93,Released,A truckload of cell phones... turns into a boatload of cash!,I Got the Hook Up,5.4,8
3500000,11363,en,She's the One,8.406025,1996/8/26,9482579,96,Released,A romantic comedy about two brothers... and the one thing that came between them.,She's the One,5.7,70
10000000,3033,en,Gods and Monsters,5.588652,1998/1/21,6451628,105,Released,,Gods and Monsters,6.8,81
2000000,25376,es,El secreto de sus ojos,25.894065,2009/8/13,33965843,129,Released,,The Secret in Their Eyes,7.8,626
0,22007,en,Train,3.280081,2008/10/16,0,94,Released,You're in for a hell of a ride.,Train,4.8,36
3600000,765,en,Evil Dead II,35.674774,1987/3/13,5923044,84,Released,The Sequel To The Ultimate Experience In Grueling Terror,Evil Dead II,7.6,742
0,10615,en,Pootie Tang,3.115754,2001/6/29,0,81,Released,Too cool for words.,Pootie Tang,5.4,43
1000000,205321,en,Sharknado,20.466433,2013/7/11,0,86,Released,Enough said!,Sharknado,3.8,476
0,89540,es,La otra conquista,0.015597,1999/4/1,0,105,Released,The spirit of a people can never be conquered.,The Other Conquest,5.4,4
3500000,46146,nb,Trolljegeren,12.982319,2010/10/29,4159678,103,Released,You believe it when you see it!,Troll Hunter,6.7,583
0,38007,en,Ira & Abby,0.595136,2006/1/1,0,104,Released,"First comes love, then comes marriage, then comes therapy.",Ira & Abby,5.8,9
3500000,14256,en,Winter Passing,3.643608,2006/2/7,113783,98,Released,Sometimes you go looking for something you want. . . and find what you need.,Winter Passing,6.7,28
3500000,540,en,D.E.B.S.,6.396936,2004/1/21,0,91,Released,Evil is so totally busted!,D.E.B.S.,5.6,90
0,370464,en,The Masked Saint,0.909067,2016/1/8,0,111,Released,,The Masked Saint,2.9,7
3500000,20055,en,The Betrayed,1.348114,2008/9/27,0,98,Released,What she doesn't know could kill her.,The Betrayed,5.2,10
0,224569,en,Taxman,0.964802,1999/9/16,0,104,Released,"In life only two things are certain, death and taxes.",Taxman,2,1
0,395766,en,The Secret,0.042346,2016/4/29,0,200,Released,,The Secret,0,0
3500000,39303,en,2:13,1.271621,2009/4/25,0,96,Released,Killers Are Not Born ... They Are Made,2:13,4.6,10
3500000,142061,en,"Batman: The Dark Knight Returns, Part 2",25.891466,2013/1/18,0,78,Released,Justice Returns... Vengeance Returns... Redemption Comes to Gotham.,"Batman: The Dark Knight Returns, Part 2",7.9,419
3500000,370662,en,Time to Choose,1.618138,2015/9/4,0,100,Released,Climate change for good.,Time to Choose,0,0
3500000,252360,en,In the Name of the King III,4.304341,2013/12/27,0,85,Released,,In the Name of the King III,3.3,19
3500000,256740,en,Wicked Blood,3.158056,2014/3/4,0,92,Released,The Ultimate Endgame,Wicked Blood,5.3,37
0,299145,en,Dawn Patrol,3.230779,2015/6/5,0,86,Released,Revenge comes at a price.,Stranded,5,11
3440000,241766,en,Lords of London,1.913302,2014/1/6,0,90,Released,"In this city, crime is a family business.",Lords of London,3.6,6
3400000,12535,en,High Anxiety,5.690619,1977/12/25,31063038,94,Released,The Master of Comedy takes on The Master of Suspense!,High Anxiety,6.5,84
8000000,1667,fr,La Marche de l'empereur,17.537154,2005/1/26,127392239,80,Released,"In the harshest place on Earth, love finds a way.",March of the Penguins,6.9,358
3500000,50839,en,Margin Call,26.259389,2011/9/28,19504039,107,Released,Be first. Be smarter. Or cheat.,Margin Call,6.7,524
0,86549,en,August,1.419431,2011/6/9,0,100,Released,,August,6.2,15
3000000,13973,en,Choke,11.637458,2008/9/26,3830137,92,Released,From the author of Fight Club,Choke,6,127
3300000,244786,en,Whiplash,192.528841,2014/10/10,13092000,105,Released,The road to greatness can take you to the edge.,Whiplash,8.3,4254
3300000,598,pt,Cidade de Deus,44.356711,2002/2/5,30641770,130,Released,"If you run you're dead... if you stay, you're dead again. Period.",City of God,8.1,1814
600000,11129,en,Human Traffic,4.859873,1999/6/4,4000000,99,Released,The Weekend has Landed!,Human Traffic,6.8,97
3400000,75861,en,To Write Love on Her Arms,6.723057,2015/3/13,0,118,Released,Based on the True Story that started a Global Movement.,To Write Love on Her Arms,6.8,47
0,13551,en,The Dead Girl,3.069605,2006/11/7,0,85,Released,One life ends. Seven others begin.,The Dead Girl,6.4,66
3800000,103663,da,Jagten,21.826888,2012/8/28,16800000,115,Released,The lie is spreading.,The Hunt,7.9,927
0,850,en,A Christmas Story,15.128316,1983/11/18,19294144,94,Released,"Peace, Harmony, Comfort and Joy... Maybe Next Year.",A Christmas Story,7.4,344
0,12586,en,Bella,1.814802,2006/9/9,0,91,Released,One person can change your life forever,Bella,6.7,37
4300000,11564,en,Class of 1984,5.643023,1982/8/20,0,98,Released,Class of 1984. Is this the future?,Class of 1984,6.2,66
3300000,301748,en,Opposite Sex,2.964785,2014/11/8,45000,96,Released,"A battle of the sexes, winner takes all.",The Opposite Sex,4.1,9
2000000,108346,en,Dreaming of Joseph Lees,0.11615,1999/10/29,7,92,Released,,Dreaming of Joseph Lees,8,1
0,8841,fr,Entre les murs,13.437038,2008/9/24,28814580,128,Released,The dynamics of a multicultural class and its teacher will enlighten.,The Class,6.8,174
3200000,805,en,Rosemary's Baby,26.180367,1968/6/12,33395426,136,Released,Pray for Rosemary's Baby,Rosemary's Baby,7.5,863
3200000,11697,en,The Man Who Shot Liberty Valance,11.735287,1962/4/22,8000000,123,Released,Together For The First Time - James Stewart - John Wayne - in the masterpiece of four-time Academy Award winner John Ford,The Man Who Shot Liberty Valance,7.4,265
0,22051,en,Adam,8.308442,2009/7/29,2277396,99,Released,A story about two strangers. One a little stranger than the other...,Adam,6.9,150
0,436,es,"María, llena eres de gracia",3.027892,2004/1/18,0,101,Released,"Based on 10,000 true stories.",Maria Full of Grace,6.9,101
3200000,55347,en,Beginners,11.933449,2010/9/11,5332926,105,Released,This is what love feels like.,Beginners,6.8,347
0,10070,en,Feast,8.825113,2005/10/14,658573,95,Released,,Feast,6.1,160
2700000,8469,en,Animal House,17.332585,1978/7/27,141000000,109,Released,It was the Deltas against the rules... the rules lost!,Animal House,7,418
2500000,658,en,Goldfinger,47.812466,1964/9/17,124881062,110,Released,Everything he touches turns into excitement!,Goldfinger,7.2,987
2400000,125490,en,Antiviral,11.753553,2012/9/19,0,110,Released,What If You Could Feel Like They Do ...,Antiviral,5.7,112
3180000,1585,en,It's a Wonderful Life,42.868495,1946/12/20,9644124,130,Released,It's a wonderful laugh! It's a wonderful love!,It's a Wonderful Life,8,1076
4000000,627,en,Trainspotting,63.513324,1996/2/23,16491080,93,Released,Choose life.,Trainspotting,7.8,2655
0,23618,en,The Original Kings of Comedy,1.918959,2000/8/18,0,115,Released,We Got Jokes,The Original Kings of Comedy,6.3,15
3000000,41436,en,Paranormal Activity 2,22.789649,2010/10/20,177512032,91,Released,In 2009 you demanded it. Nothing can prepare you for what's next.,Paranormal Activity 2,5.7,722
0,10162,en,Waking Ned,5.735912,1998/9/15,0,91,Released,How far would you go to win a fortune!,Waking Ned,7.4,54
4000000,1430,en,Bowling for Columbine,11.414843,2002/10/9,35564473,120,Released,One nation under the gun.,Bowling for Columbine,7.3,453
0,259943,zh,归来,6.017273,2014/5/16,0,111,Released,,Coming Home,6.9,49
3000000,10014,en,A Nightmare on Elm Street Part 2: Freddy's Revenge,21.607228,1985/10/31,29999213,87,Released,Someone is coming back to Elm Street!,A Nightmare on Elm Street Part 2: Freddy's Revenge,5.7,361
3000000,11257,en,A Room with a View,7.961559,1985/12/13,20966644,117,Released,,A Room with a View,6.9,156
3000000,158015,en,The Purge,54.403033,2013/5/31,89328627,86,Released,"One night a year, all crime is legal.",The Purge,6,2428
3000000,82507,en,Sinister,41.045084,2012/3/29,77712439,110,Released,"Once you see him, nothing can save you.",Sinister,6.7,1573
3000000,20337,en,Martin Lawrence Live: Runteldat,0.295226,2002/8/1,19184015,113,Released,,Martin Lawrence Live: Runteldat,5,1
3000000,261,en,Cat on a Hot Tin Roof,16.553594,1958/2/17,17570324,108,Released,Just one pillow on her bed ... and just one desire in her heart!,Cat on a Hot Tin Roof,7.6,165
3000000,1685,en,Beneath the Planet of the Apes,24.393296,1970/5/1,18999718,95,Released,An army of civilized apes...A fortress of radiation-crazed super humans...Earth's final battle is about to begin - Beneath the atomic rubble of what was once the city of New York!,Beneath the Planet of the Apes,6.2,361
3000000,20737,en,Air Bud,11.241802,1997/8/1,23144499,98,Released,He Sits. He Stays. He Shoots. He Scores.,Air Bud,5.3,106
16000000,10991,ja,Pokémon 3: The Movie,9.18885,2000/7/8,68411275,93,Released,Pokémon: Spell of the Unknown,Pokémon: Spell of the Unknown,5.9,137
3000000,10225,en,Friday the 13th Part VI: Jason Lives,11.158167,1986/8/1,19472057,86,Released,Kill or be killed!,Friday the 13th Part VI: Jason Lives,5.7,216
3000000,826,en,The Bridge on the River Kwai,23.109959,1957/10/2,33300000,161,Released,It spans a whole new world of entertainment!,The Bridge on the River Kwai,7.7,542
3000000,34086,en,Spaced Invaders,1.586598,1990/4/27,15369573,100,Released,,Spaced Invaders,4.7,25
2000000,5854,en,Family Plot,3.832858,1976/4/9,7900000,121,Released,There’s no body in the family plot.,Family Plot,6.7,86
3000000,284,en,The Apartment,22.889294,1960/6/15,25000000,125,Released,"Movie-wise, there has never been anything like it - laugh-wise, love-wise, or otherwise-wise!",The Apartment,8.1,483
3000000,10285,en,Jason Goes to Hell: The Final Friday,10.341982,1993/8/13,15938065,87,Released,Evil has finally found a home.,Jason Goes to Hell: The Final Friday,4.2,193
3000000,5780,en,Torn Curtain,7.924982,1966/7/13,13000000,128,Released,It tears you apart with suspense!,Torn Curtain,6.4,120
3000000,292,en,Dave Chappelle's Block Party,1.697846,2005/9/12,11718595,100,Released,,Dave Chappelle's Block Party,6.4,28
0,223485,en,Slow West,14.936661,2015/4/16,229094,84,Released,Wanted Dead or Dead,Slow West,6.6,367
3000000,29463,en,Krush Groove,0.720091,1985/10/25,0,97,Released,It's chillin'!,Krush Groove,7,11
0,18065,en,Next Day Air,2.747402,2009/2/6,0,84,Released,,Next Day Air,5.3,36
3000000,22013,en,Elmer Gantry,6.734965,1960/6/19,10400000,146,Released,If there was a dollar to be made - Gantry would make it... If there was a soul to be saved - Gantry would save it...,Elmer Gantry,7.3,41
3000000,821,en,Judgment at Nuremberg,13.338539,1961/12/1,10000000,186,Released,The event the world will never forget,Judgment at Nuremberg,7.6,155
0,53862,en,Trippin',0.185373,1999/5/12,9016377,94,Released,He's a legend in his own mind.,Trippin',4.5,4
3000000,3089,en,Red River,5.344815,1948/8/26,9012000,133,Released,Big as the men who faced this challenge! Bold as the women who loved them!,Red River,7.3,82
0,30139,en,Phat Girlz,0.982624,2006/1/1,0,99,Released,,Phat Girlz,3.7,10
3000000,132344,en,Before Midnight,23.299907,2013/4/5,11176469,108,Released,Everything's better with maturity.,Before Midnight,7.4,568
0,15582,en,Teen Wolf Too,4.103764,1987/11/20,0,95,Released,High school was easy. But college is a whole different ANIMAL.,Teen Wolf Too,3.8,46
3000000,15158,en,Phantasm II,5.003615,1988/7/8,7282851,97,Released,The ball is back!,Phantasm II,6.3,94
3000000,44634,en,Woman Thou Art Loosed,0.019984,2004/9/30,6804016,94,Released,,Woman Thou Art Loosed,5,3
0,30309,en,Real Women Have Curves,1.026243,2002/1/1,0,86,Released,,Real Women Have Curves,5.8,19
0,7509,en,Water,2.787375,2005/9/8,10422387,115,Released,,Water,6.8,34
3800000,10557,en,East Is East,3.667372,1999/5/14,28200000,97,Released,"A comedy of families, a chip shop... and a very randy dog.",East Is East,6.5,59
3000000,23531,en,Whipped,2.144354,2000/9/1,0,82,Released,Never underestimate the power of a woman.,Whipped,3.1,11
3000000,28005,en,Kama Sutra - A Tale of Love,3.937939,1996/9/11,4109095,117,Released,,Kama Sutra - A Tale of Love,5.7,35
3000000,40247,en,Please Give,5.325156,2010/1/22,0,90,Released,,Please Give,6,57
